id,market,survey_date,customer_name,month,quarter,rating
5297,US,6/6/21,Juan Banks,6,2,10
5298,US,13/12/2021,Jeffrey Davis,12,4,9
5299,UK,15/06/2021,Sara Jones,6,2,5
5300,US,16/12/2021,Mrs. Jordan Warren,12,4,0
5301,UK,20/06/2021,Douglas White,6,2,9
5302,MEX,6/5/21,Courtney Robles,5,2,10
5303,UK,8/7/21,Maria Jackson,7,3,0
5304,UK,21/04/2021,Ellen Figueroa,4,2,5
5305,MEX,2/10/21,Diana Thompson,10,4,10
5306,MEX,29/10/2021,Brittney Williams,10,4,8
5307,MEX,25/03/2021,Shawn Ross,3,1,4
5308,UK,11/5/21,Anita Lee,5,2,6
5309,UK,24/03/2021,Kevin Tate,3,1,5
5310,US,21/09/2021,Courtney Hall,9,3,6
5311,UK,1/8/21,Lori Jones,8,3,8
5312,US,30/08/2021,Kelsey Williams,8,3,10
5313,US,15/10/2021,Ricky Torres,10,4,6
5314,UK,24/06/2021,Kyle Oconnell MD,6,2,10
5315,MEX,30/05/2021,Christopher Ford,5,2,0
5316,US,4/11/21,Bonnie Santos,11,4,10
5317,MEX,4/4/21,Charles Shaffer,4,2,7
5318,UK,16/08/2021,Brianna Ryan,8,3,10
5319,MEX,26/06/2021,Charles Smith,6,2,9
5320,MEX,4/7/21,Brett Edwards,7,3,2
5321,US,29/07/2021,Juan Cunningham,7,3,10
5322,US,12/5/21,Alejandra Long,5,2,9
5323,US,26/10/2021,Michelle Mejia,10,4,9
5324,UK,1/5/21,Joshua Singh,5,2,9
5325,MEX,15/11/2021,Christine Morrison,11,4,10
5326,US,15/05/2021,Elizabeth Cook,5,2,8
5327,US,26/10/2021,Andrew Nguyen,10,4,10
5328,US,5/11/21,Jesse Stout,11,4,5
5329,UK,23/06/2021,Amy Nguyen,6,2,7
5330,US,27/05/2021,Jeremy Lopez II,5,2,10
5331,US,7/4/21,John Reed,4,2,8
5332,MEX,29/08/2021,Dennis Cannon,8,3,6
5333,US,18/09/2021,Kiara Johnson,9,3,3
5334,US,15/03/2021,Charlotte Shelton,3,1,0
5335,MEX,14/04/2021,Lisa Smith,4,2,9
5336,UK,25/12/2021,Joshua Peck,12,4,10
5337,UK,26/10/2021,Jennifer Rivera,10,4,8
5338,US,8/6/21,Matthew Jensen,6,2,5
5339,MEX,7/1/21,Michael Gilbert,1,1,4
5340,US,13/03/2021,Sheryl Gonzalez,3,1,10
5341,MEX,8/12/21,Christopher Anderson,12,4,9
5342,US,15/01/2021,Stephanie Gonzalez,1,1,1
5343,MEX,27/07/2021,Danielle Campos,7,3,8
5344,MEX,17/07/2021,Samantha Burns,7,3,0
5345,US,7/11/21,Angela Hooper,11,4,5
5346,US,20/11/2021,Cassandra Crane,11,4,7
5347,UK,16/07/2021,Frances Rodriguez,7,3,7
5348,UK,30/05/2021,Lori Lowe,5,2,6
5349,MEX,20/03/2021,Randy Lane,3,1,10
5350,MEX,21/06/2021,Joy Lee,6,2,8
5351,MEX,31/08/2021,David Gomez,8,3,10
5352,US,12/4/21,Kelly Evans,4,2,0
5353,MEX,16/08/2021,Pamela Watkins,8,3,5
5354,UK,14/07/2021,Vanessa Harmon,7,3,10
5355,UK,8/7/21,Troy Allen,7,3,10
5356,UK,4/6/21,Patrick Rose,6,2,8
5357,UK,4/1/21,Kyle Brown,1,1,8
5358,US,22/05/2021,Denise Turner,5,2,10
5359,UK,29/06/2021,Mrs. Natasha Johnson,6,2,8
5360,UK,10/12/21,Leon Jones,12,4,10
5361,US,25/12/2021,Cheryl Decker,12,4,10
5362,UK,29/04/2021,Carrie Mcneil,4,2,1
5363,UK,18/05/2021,Stephanie Mcmahon,5,2,9
5364,US,7/1/21,Derrick Williams,1,1,0
5365,MEX,19/08/2021,Kristin Farmer,8,3,8
5366,UK,15/04/2021,Lorraine Neal,4,2,9
5367,MEX,28/11/2021,Jason Wagner,11,4,8
5368,UK,16/04/2021,Cynthia Smith,4,2,2
5369,US,4/8/21,Tracie Brady,8,3,8
5370,UK,20/10/2021,Eric Bell,10,4,8
5371,US,18/04/2021,Luke Smith,4,2,0
5372,UK,17/08/2021,Kelly Martinez,8,3,8
5373,US,1/11/21,Scott Casey,11,4,10
5374,MEX,8/11/21,Stephen Francis PhD,11,4,0
5375,MEX,27/07/2021,Diana Harris,7,3,8
5376,UK,30/01/2021,Thomas Nichols,1,1,8
5377,US,4/6/21,Michelle Hutchinson,6,2,9
5378,UK,3/11/21,Stephanie Torres,11,4,10
5379,US,26/10/2021,Jessica Wu,10,4,10
5380,US,25/06/2021,Michael Newton,6,2,1
5381,MEX,24/02/2021,Paula Garcia,2,1,1
5382,MEX,22/06/2021,Emily Vance,6,2,2
5383,MEX,24/12/2021,Justin Shannon,12,4,3
5384,UK,18/01/2021,Laura Walker,1,1,6
5385,US,9/12/21,Gregg Jones,12,4,0
5386,US,26/08/2021,Joseph Edwards,8,3,10
5387,US,9/11/21,Jordan Perez,11,4,9
5388,MEX,15/03/2021,Jacqueline Holland,3,1,8
5389,UK,7/8/21,Judith Casey,8,3,5
5390,US,1/4/21,William Gutierrez,4,2,8
5391,US,8/5/21,Paul Dominguez,5,2,10
5392,UK,7/11/21,Amanda Black,11,4,10
5393,US,25/12/2021,Angela Cain,12,4,1
5394,MEX,13/07/2021,Stephanie White,7,3,9
5395,US,11/1/21,Heather Shah,1,1,10
5396,MEX,25/06/2021,Leslie Valenzuela,6,2,6
5397,MEX,10/3/21,Jeffrey Rice,3,1,6
5398,UK,5/1/21,Lauren Harris,1,1,2
5399,US,11/5/21,Robert Espinoza,5,2,0
5400,US,21/03/2021,Anthony Fernandez,3,1,10
5401,UK,17/06/2021,Jeffrey Yoder,6,2,8
5402,UK,12/12/21,Jerry Franco,12,4,1
5403,US,10/9/21,Scott Williams,9,3,10
5404,US,27/02/2021,Derek Compton,2,1,7
5405,UK,5/7/21,Angela Murray,7,3,9
5406,UK,24/05/2021,Jennifer Wood,5,2,6
5407,US,2/5/21,Ian Gilbert,5,2,9
5408,US,7/5/21,Daniel Brooks,5,2,2
5409,US,15/08/2021,Lynn Hardy,8,3,8
5410,US,28/11/2021,Melissa Kennedy,11,4,8
5411,UK,12/2/21,Claire Watson,2,1,9
5412,US,26/02/2021,Alicia Banks,2,1,0
5413,UK,13/01/2021,Bruce Smith,1,1,1
5414,UK,6/7/21,Angela Smith,7,3,9
5415,UK,9/11/21,Heather Coleman,11,4,0
5416,US,22/06/2021,Desiree Jenkins,6,2,0
5417,UK,11/7/21,Brenda Knight,7,3,10
5418,UK,12/4/21,Teresa Rush,4,2,5
5419,UK,20/02/2021,Jason Jackson,2,1,8
5420,UK,15/08/2021,Derek Ali,8,3,2
5421,US,17/03/2021,Ellen Sherman,3,1,10
5422,US,30/05/2021,Rodney Powell,5,2,0
5423,US,2/10/21,Maria Hardy,10,4,10
5424,US,31/03/2021,Oscar Richardson,3,1,0
5425,US,12/2/21,Timothy Rodgers,2,1,0
5426,US,22/11/2021,Mike Brown,11,4,6
5427,UK,1/4/21,Cody Fuller,4,2,6
5428,MEX,24/09/2021,Samuel Johnson,9,3,7
5429,US,14/02/2021,Alexis Smith,2,1,10
5430,UK,18/01/2021,Kelly Hall,1,1,5
5431,US,15/02/2021,John Lewis,2,1,10
5432,US,21/03/2021,Barry Stewart,3,1,9
5433,MEX,17/12/2021,Mrs. Katherine Ramirez DDS,12,4,10
5434,US,4/7/21,Kevin Green,7,3,10
5435,MEX,25/02/2021,Calvin Mclaughlin,2,1,8
5436,US,22/12/2021,Adam Carlson,12,4,7
5437,US,30/11/2021,Angelica Fuller,11,4,7
5438,US,15/09/2021,Mary Olson,9,3,10
5439,US,17/10/2021,Felicia Holt,10,4,10
5440,MEX,19/11/2021,Jessica Mcconnell,11,4,10
5441,UK,2/5/21,Elizabeth Valentine,5,2,8
5442,US,31/10/2021,James Yoder,10,4,10
5443,US,3/11/21,Nicole Bowman,11,4,8
5444,US,29/12/2021,David James,12,4,5
5445,MEX,6/7/21,Mark Smith,7,3,10
5446,UK,8/11/21,Elizabeth Arnold,11,4,10
5447,MEX,15/10/2021,Samuel Morgan,10,4,9
5448,MEX,25/01/2021,James Thomas,1,1,10
5449,UK,27/05/2021,Kyle Pena,5,2,10
5450,MEX,11/1/21,Timothy Coffey,1,1,6
5451,MEX,24/12/2021,Frank Malone,12,4,0
5452,UK,28/05/2021,Margaret Monroe,5,2,9
5453,US,25/08/2021,Kimberly Cruz,8,3,1
5454,MEX,9/1/21,Rebecca Smith,1,1,10
5455,US,7/12/21,Teresa Hancock,12,4,10
5456,UK,13/07/2021,Amanda Bowman,7,3,5
5457,UK,13/01/2021,Austin Richardson,1,1,9
5458,US,1/7/21,Mr. Patrick Randolph,7,3,5
5459,MEX,19/12/2021,Lori Hinton,12,4,8
5460,US,12/4/21,Laura Taylor,4,2,0
5461,US,21/05/2021,Bryan Marshall,5,2,2
5462,MEX,10/5/21,Kristina Moore,5,2,9
5463,UK,7/3/21,Sara Ballard,3,1,8
5464,US,9/2/21,Christine Taylor,2,1,0
5465,US,18/10/2021,Danielle Brown,10,4,0
5466,UK,27/11/2021,Blake Jackson,11,4,1
5467,MEX,9/7/21,Michael Klein,7,3,0
5468,MEX,10/6/21,Patrick Olson,6,2,8
5469,UK,21/04/2021,Julie Curtis,4,2,4
5470,US,10/6/21,Susan Gardner,6,2,7
5471,UK,4/6/21,Shannon Gill,6,2,1
5472,UK,27/01/2021,Mallory Johnson,1,1,6
5473,UK,30/06/2021,Carlos Clark,6,2,9
5474,UK,18/10/2021,Emily Powell,10,4,8
5475,US,23/05/2021,Sharon Johnson,5,2,9
5476,MEX,17/04/2021,Kristen Navarro,4,2,8
5477,US,30/04/2021,Chad Harris,4,2,8
5478,UK,12/9/21,Joseph Rivers DDS,9,3,10
5479,UK,9/3/21,Jesus Vazquez,3,1,10
5480,US,27/01/2021,Veronica Short,1,1,10
5481,US,3/8/21,Andre Howell,8,3,10
5482,UK,19/12/2021,Scott Berry,12,4,5
5483,UK,11/5/21,Erika Lowe,5,2,0
5484,MEX,2/7/21,Larry Small,7,3,2
5485,US,29/04/2021,Erica Wright,4,2,0
5486,UK,10/6/21,Kayla Baker,6,2,5
5487,US,9/12/21,Sarah King,12,4,9
5488,MEX,21/10/2021,Morgan Mcconnell DVM,10,4,9
5489,MEX,13/05/2021,Cassandra Patton,5,2,9
5490,MEX,27/08/2021,Olivia White,8,3,10
5491,MEX,10/4/21,Casey Perez,4,2,10
5492,US,25/07/2021,Roger Wagner,7,3,0
5493,UK,22/01/2021,William Jones,1,1,10
5494,US,6/1/21,David Charles,1,1,7
5495,UK,10/1/21,Seth Marquez,1,1,9
5496,UK,4/11/21,Katie Thornton PhD,11,4,9
5497,UK,7/12/21,Thomas Richardson,12,4,9
5498,MEX,31/03/2021,Tony Morris,3,1,0
5499,UK,5/9/21,Jessica Key,9,3,5
5500,US,1/2/21,Charles Farrell,2,1,10
5501,MEX,8/10/21,Jennifer Rodriguez,10,4,10
5502,US,3/2/21,Kendra Benson,2,1,9
5503,MEX,29/10/2021,Sally Anderson,10,4,0
5504,UK,2/3/21,Joshua Rodriguez,3,1,10
5505,US,25/12/2021,Zachary Brown,12,4,1
5506,MEX,12/7/21,Anthony Fuller,7,3,9
5507,MEX,16/08/2021,Jeffrey Atkins,8,3,9
5508,UK,27/05/2021,Michelle Williams,5,2,7
5509,MEX,12/9/21,Stephanie Miller,9,3,7
5510,US,23/04/2021,Debra Simmons,4,2,1
5511,MEX,28/10/2021,Jacob Herring,10,4,10
5512,US,16/07/2021,Caitlin Black,7,3,4
5513,UK,25/08/2021,Dan Thompson,8,3,0
5514,MEX,10/1/21,Bernard Baker,1,1,2
5515,MEX,23/02/2021,Trevor Romero II,2,1,1
5516,US,27/10/2021,Theresa Wilson,10,4,0
5517,US,26/12/2021,Lynn Smith,12,4,10
5518,UK,19/03/2021,Ann Johnston,3,1,4
5519,UK,8/2/21,James Beck,2,1,8
5520,US,9/5/21,Mario Fry,5,2,7
5521,US,10/6/21,Mark Galloway,6,2,9
5522,MEX,12/2/21,Jeffrey Ford,2,1,8
5523,MEX,2/10/21,Michael Watkins,10,4,9
5524,US,18/02/2021,Shaun Phillips,2,1,8
5525,US,2/5/21,Larry Sullivan,5,2,6
5526,US,26/07/2021,Jennifer Thornton,7,3,10
5527,MEX,20/02/2021,Carly Atkins,2,1,10
5528,UK,15/04/2021,Timothy Johnson,4,2,5
5529,UK,27/01/2021,Lindsey Peters,1,1,10
5530,US,11/2/21,Robert Gardner,2,1,10
5531,US,26/09/2021,Donald White,9,3,10
5532,MEX,30/09/2021,Jimmy Austin,9,3,10
5533,MEX,3/12/21,Jason Ingram,12,4,10
5534,MEX,18/08/2021,James Lindsey,8,3,0
5535,US,25/02/2021,Dr. Gregory Rollins Jr.,2,1,7
5536,MEX,13/07/2021,Kristina Cruz,7,3,5
5537,US,15/05/2021,Veronica Allen,5,2,8
5538,UK,10/4/21,Daniel Moore,4,2,8
5539,UK,12/6/21,Trevor Sanford,6,2,9
5540,UK,7/10/21,Steven Lopez,10,4,6
5541,UK,27/11/2021,Ashley Martin,11,4,10
5542,US,29/12/2021,Samuel Fox,12,4,1
5543,UK,24/01/2021,Tara Miller,1,1,6
5544,UK,5/3/21,Jonathan Flynn,3,1,10
5545,MEX,15/05/2021,Zachary Holmes,5,2,10
5546,US,28/11/2021,Nancy Mcdaniel,11,4,1
5547,MEX,20/10/2021,Steven Duncan DVM,10,4,10
5548,US,26/09/2021,Austin Wilson,9,3,9
5549,US,15/09/2021,Lauren Morales,9,3,0
5550,MEX,19/08/2021,Jeremy Cooper,8,3,7
5551,MEX,13/09/2021,Taylor Mitchell,9,3,10
5552,UK,28/07/2021,Sherri King,7,3,8
5553,US,15/08/2021,Andrea Ferguson,8,3,10
5554,MEX,16/12/2021,David Newton,12,4,10
5555,UK,4/11/21,Laura Hunt,11,4,5
5556,MEX,20/02/2021,Tracie Parker,2,1,6
5557,UK,20/04/2021,Stephen Barrett,4,2,10
5558,MEX,2/2/21,Tina Preston,2,1,0
5559,UK,23/08/2021,Thomas Griffin,8,3,6
5560,UK,27/03/2021,Chad Anderson,3,1,4
5561,US,8/9/21,Charles Woodward,9,3,9
5562,UK,26/08/2021,Mrs. Hannah Brandt DDS,8,3,10
5563,UK,29/06/2021,Shawn Carr,6,2,10
5564,MEX,29/04/2021,Lauren Fitzpatrick,4,2,0
5565,MEX,29/03/2021,Lawrence Ramirez MD,3,1,10
5566,US,14/06/2021,Lisa Chavez,6,2,10
5567,UK,21/10/2021,Michael Solomon,10,4,10
5568,US,29/04/2021,Roger Odonnell,4,2,10
5569,US,4/8/21,Mindy Reed,8,3,10
5570,MEX,21/05/2021,Roberto Turner,5,2,6
5571,UK,26/05/2021,Courtney Lewis,5,2,6
5572,UK,5/3/21,Laura Harper,3,1,10
5573,US,5/4/21,Marcus Williams,4,2,10
5574,MEX,30/09/2021,Derrick Williams,9,3,9
5575,US,24/09/2021,Christian Ritter,9,3,2
5576,US,18/06/2021,Kathryn Rich,6,2,9
5577,US,12/9/21,Amanda Chavez,9,3,9
5578,MEX,20/02/2021,Stanley Chavez,2,1,0
5579,MEX,13/12/2021,Donna Thompson,12,4,10
5580,UK,12/12/21,Amanda Tate,12,4,10
5581,MEX,21/04/2021,Kristina Graham,4,2,10
5582,MEX,31/10/2021,David Rivera,10,4,10
5583,UK,16/08/2021,Ryan Ford,8,3,7
5584,UK,23/02/2021,Jay Chen,2,1,10
5585,MEX,28/08/2021,Stephanie Moreno,8,3,10
5586,MEX,10/5/21,Charles Mckenzie,5,2,8
5587,MEX,18/11/2021,Ashley Conley,11,4,10
5588,US,30/08/2021,Elizabeth Barr,8,3,8
5589,MEX,7/8/21,Sandra Perez,8,3,10
5590,UK,13/11/2021,Krystal Davis,11,4,4
5591,US,25/01/2021,Brett Freeman,1,1,2
5592,MEX,15/09/2021,Laura Christian,9,3,10
5593,US,14/12/2021,Latoya Brown,12,4,3
5594,UK,8/4/21,Jennifer Mathis,4,2,7
5595,MEX,29/01/2021,Kathy Davis,1,1,0
5596,US,10/1/21,Melissa Smith,1,1,1
5597,MEX,4/2/21,Charles Jackson,2,1,9
5598,US,17/04/2021,Katelyn Lin,4,2,7
5599,MEX,14/02/2021,Michelle French PhD,2,1,5
5600,MEX,19/01/2021,Lindsey Bryant,1,1,5
5601,UK,12/12/21,Christine Bradley,12,4,9
5602,US,30/01/2021,Pamela Hardy,1,1,2
5603,UK,27/07/2021,Nicole Velez,7,3,10
5604,US,8/11/21,Jonathan Edwards,11,4,10
5605,US,22/07/2021,Amy Campbell,7,3,3
5606,UK,8/7/21,Edward Smith,7,3,10
5607,US,9/6/21,James Stone,6,2,9
5608,US,20/02/2021,James Dalton,2,1,10
5609,US,14/11/2021,Carlos Goodwin,11,4,5
5610,UK,2/8/21,Kelly Walter,8,3,8
5611,UK,10/10/21,Robert Erickson,10,4,6
5612,UK,30/12/2021,Michelle Washington,12,4,9
5613,US,28/01/2021,Adrienne Cervantes,1,1,7
5614,MEX,4/8/21,Shaun Wheeler,8,3,10
5615,MEX,2/5/21,Christopher Nelson,5,2,8
5616,MEX,27/07/2021,Brenda Garza,7,3,8
5617,UK,28/12/2021,John Lee,12,4,10
5618,US,31/10/2021,Janice Hudson,10,4,2
5619,MEX,16/08/2021,Rachael Greer,8,3,9
5620,MEX,27/10/2021,Monica Jordan,10,4,2
5621,UK,6/10/21,Justin Hardy,10,4,10
5622,US,31/05/2021,Justin Hale,5,2,10
5623,MEX,8/2/21,Rebecca Jenkins,2,1,8
5624,MEX,12/11/21,Aaron Vasquez,11,4,5
5625,MEX,28/09/2021,Cassandra Franco,9,3,5
5626,UK,15/04/2021,Brandon Reeves,4,2,10
5627,MEX,16/02/2021,Jessica Davis,2,1,5
5628,UK,20/03/2021,Harold Spencer,3,1,0
5629,UK,6/6/21,Jennifer Mcgrath,6,2,8
5630,UK,21/10/2021,Marie Cole,10,4,2
5631,MEX,14/06/2021,Richard Rodriguez,6,2,3
5632,UK,7/1/21,Lisa Johnson,1,1,10
5633,MEX,27/03/2021,Julie Cox,3,1,8
5634,UK,14/01/2021,Sherry Ford,1,1,5
5635,US,6/4/21,John Cole,4,2,10
5636,MEX,1/12/21,Michael White,12,4,0
5637,UK,18/08/2021,Jordan Faulkner,8,3,0
5638,MEX,15/01/2021,Carmen Evans,1,1,10
5639,UK,7/5/21,John Johnson,5,2,9
5640,US,26/06/2021,Paul Sanchez,6,2,0
5641,US,3/10/21,Tammie Dunn,10,4,9
5642,MEX,18/10/2021,Misty Baker,10,4,5
5643,UK,1/11/21,Jacqueline Gibson,11,4,9
5644,US,21/10/2021,Benjamin Thompson,10,4,8
5645,MEX,9/9/21,Alyssa Johnson,9,3,10
5646,MEX,11/10/21,Angel Patterson,10,4,10
5647,UK,16/06/2021,Rickey Nguyen,6,2,10
5648,MEX,28/02/2021,Douglas Perez,2,1,8
5649,MEX,21/01/2021,Michael Hughes,1,1,4
5650,MEX,1/8/21,Paula Hobbs,8,3,7
5651,US,21/03/2021,Jacob Tyler,3,1,7
5652,MEX,28/02/2021,Tamara French,2,1,0
5653,US,11/10/21,Kenneth Hall,10,4,7
5654,MEX,19/06/2021,Michelle Brennan,6,2,9
5655,US,18/12/2021,Joseph Ali,12,4,0
5656,MEX,28/03/2021,Amanda Hill,3,1,9
5657,MEX,20/04/2021,Rhonda Harmon,4,2,0
5658,US,3/2/21,James Wilkins,2,1,10
5659,UK,20/02/2021,Shawn Graves,2,1,0
5660,UK,4/11/21,Daniel Lee,11,4,9
5661,UK,25/03/2021,Carol Murray,3,1,10
5662,UK,30/04/2021,Hunter Brewer,4,2,10
5663,US,23/09/2021,Stacy Lawson,9,3,7
5664,MEX,15/10/2021,Caleb Fuentes,10,4,9
5665,US,9/9/21,Kyle Woods,9,3,10
5666,UK,17/04/2021,Megan Lee,4,2,10
5667,MEX,7/4/21,Robert Green,4,2,9
5668,UK,14/06/2021,Wyatt Morgan,6,2,10
5669,US,7/10/21,Megan Stone,10,4,0
5670,MEX,12/3/21,Damon Bush,3,1,5
5671,US,29/06/2021,Mark Fox,6,2,10
5672,UK,5/5/21,Susan Johnson,5,2,10
5673,MEX,14/04/2021,Carl Russell,4,2,0
5674,UK,1/10/21,Stephen Lowe,10,4,9
5675,UK,8/4/21,Tiffany Blackburn,4,2,0
5676,US,11/12/21,Emily Davis,12,4,9
5677,US,22/09/2021,Kevin Carroll,9,3,0
5678,MEX,4/3/21,Jennifer Turner,3,1,10
5679,US,7/11/21,Mary Adams,11,4,0
5680,MEX,10/3/21,Bradley Johnson,3,1,10
5681,US,15/01/2021,Malik Caldwell,1,1,10
5682,UK,2/9/21,Linda Williams DDS,9,3,5
5683,UK,29/06/2021,Billy Dyer,6,2,8
5684,US,24/12/2021,Christopher White,12,4,2
5685,MEX,23/03/2021,Megan Miller,3,1,10
5686,MEX,17/06/2021,Gregory Reeves,6,2,9
5687,UK,5/9/21,Brian Martinez,9,3,0
5688,US,18/01/2021,Victoria Andrews,1,1,0
5689,UK,7/5/21,Timothy Solis,5,2,10
5690,MEX,3/9/21,Gregory Williams,9,3,10
5691,US,9/6/21,Joseph Barton,6,2,10
5692,US,1/2/21,Tonya Padilla,2,1,10
5693,US,10/2/21,Misty Buchanan,2,1,10
5694,US,23/02/2021,Cory Alexander MD,2,1,10
5695,MEX,6/9/21,Tara Miles,9,3,10
5696,UK,15/08/2021,Sarah Allen,8,3,0
5697,UK,11/11/21,Meagan Garrett,11,4,10
5698,US,27/11/2021,Bryce Lawson,11,4,0
5699,UK,18/07/2021,Timothy Schroeder,7,3,9
5700,MEX,10/1/21,Tonya Jackson,1,1,9
5701,US,24/11/2021,Jillian Oneill,11,4,8
5702,MEX,14/10/2021,William Clay,10,4,10
5703,US,3/5/21,David Wilkinson,5,2,9
5704,MEX,14/07/2021,Emily Moss,7,3,0
5705,UK,29/07/2021,Elizabeth Schmidt,7,3,9
5706,UK,1/1/21,Katelyn Jenkins,1,1,4
5707,UK,5/5/21,Curtis Johnson,5,2,7
5708,UK,31/03/2021,Brandon Olson,3,1,10
5709,US,26/04/2021,Erica Harris,4,2,10
5710,MEX,1/5/21,John Little,5,2,10
5711,UK,23/08/2021,James King,8,3,10
5712,MEX,11/4/21,Mackenzie Compton,4,2,8
5713,US,28/12/2021,Joseph Vasquez,12,4,6
5714,UK,22/02/2021,Tara Hampton,2,1,3
5715,US,23/07/2021,Mr. Brandon Taylor Jr.,7,3,1
5716,MEX,11/7/21,Martin Harris,7,3,10
5717,US,20/10/2021,Philip Brooks,10,4,7
5718,UK,27/12/2021,Christy Manning,12,4,10
5719,US,1/11/21,Ryan Woods,11,4,5
5720,US,26/10/2021,Omar Roberts,10,4,10
5721,UK,8/5/21,Donald Moreno,5,2,3
5722,US,14/06/2021,Sarah Howard,6,2,8
5723,UK,25/02/2021,Sarah Simon,2,1,10
5724,US,3/3/21,Todd Collins,3,1,10
5725,US,4/7/21,Courtney Anderson,7,3,0
5726,MEX,22/02/2021,Logan Brown,2,1,10
5727,MEX,28/09/2021,Rebecca Palmer,9,3,8
5728,US,27/05/2021,Debbie Hansen,5,2,5
5729,MEX,3/1/21,Henry Hart,1,1,10
5730,US,30/11/2021,Joseph Russell,11,4,7
5731,US,23/10/2021,Bernard Cantu,10,4,9
5732,MEX,11/1/21,Monica Boone,1,1,7
5733,US,12/4/21,Casey Sullivan,4,2,9
5734,MEX,4/10/21,Ryan Roth,10,4,10
5735,MEX,28/02/2021,Samantha Jackson,2,1,8
5736,MEX,15/03/2021,Scott Robinson,3,1,10
5737,MEX,22/12/2021,Mrs. Karen Johnson,12,4,10
5738,US,10/11/21,Adam Oconnell,11,4,9
5739,MEX,11/5/21,Aaron Thomas,5,2,10
5740,MEX,30/03/2021,David Simmons,3,1,9
5741,UK,15/02/2021,Timothy Nicholson,2,1,9
5742,UK,23/01/2021,Sharon Lopez,1,1,10
5743,US,1/1/21,Savannah Williams,1,1,8
5744,MEX,17/05/2021,Logan Savage,5,2,0
5745,MEX,21/06/2021,Jennifer Cox,6,2,10
5746,US,5/12/21,Laura Chen,12,4,6
5747,MEX,19/07/2021,Michael Murphy,7,3,8
5748,UK,27/09/2021,Sean Jones,9,3,8
5749,US,22/08/2021,Jacob Gibson,8,3,0
5750,UK,8/5/21,Kevin Price,5,2,10
5751,UK,7/5/21,Christopher Smith,5,2,8
5752,MEX,11/11/21,Elizabeth Arnold,11,4,9
5753,MEX,22/05/2021,Gary Jenkins,5,2,10
5754,MEX,31/07/2021,Jeanne Young,7,3,0
5755,US,16/05/2021,Maria Hill,5,2,10
5756,UK,18/03/2021,Steven Gross,3,1,10
5757,MEX,4/1/21,Jesse Harrison,1,1,9
5758,UK,15/07/2021,Samuel Gutierrez,7,3,5
5759,MEX,23/04/2021,Kathy Barrera,4,2,9
5760,MEX,6/11/21,Kim Zamora,11,4,3
5761,MEX,25/05/2021,Robert Barton,5,2,10
5762,UK,14/10/2021,Jane Phillips,10,4,7
5763,MEX,30/07/2021,Christina Vazquez,7,3,7
5764,US,26/08/2021,Marissa Stewart,8,3,3
5765,MEX,5/5/21,Patricia Cisneros,5,2,9
5766,MEX,27/09/2021,Andrew Ayers,9,3,10
5767,MEX,22/02/2021,Chloe Zamora,2,1,10
5768,US,26/01/2021,Paul Warren,1,1,10
5769,US,4/5/21,Tyler Jones,5,2,9
5770,MEX,3/3/21,Jason Williams,3,1,8
5771,MEX,11/1/21,Ryan Newman,1,1,8
5772,US,2/5/21,Walter Moore,5,2,10
5773,US,2/8/21,Wanda Rodriguez,8,3,1
5774,MEX,13/11/2021,Thomas Davis,11,4,5
5775,UK,24/01/2021,Louis Barajas,1,1,7
5776,US,12/1/21,Kayla Valentine,1,1,9
5777,US,3/5/21,Mary Sloan,5,2,5
5778,MEX,10/5/21,David Herman,5,2,5
5779,UK,31/10/2021,Matthew Smith,10,4,0
5780,MEX,9/1/21,Joseph Hansen,1,1,1
5781,MEX,5/10/21,Jennifer Reyes,10,4,10
5782,UK,14/07/2021,Sandra Foster,7,3,10
5783,MEX,12/3/21,Kristopher Briggs,3,1,8
5784,UK,10/10/21,Mike Kaufman,10,4,0
5785,UK,31/10/2021,Michael Moran,10,4,8
5786,UK,30/09/2021,Jeff Johnson,9,3,10
5787,MEX,4/5/21,Kaitlyn Berg,5,2,4
5788,UK,23/01/2021,Matthew Hayden,1,1,10
5789,UK,18/02/2021,Amanda Barr,2,1,4
5790,MEX,15/03/2021,Susan Williamson,3,1,10
5791,US,19/10/2021,John Martin,10,4,5
5792,US,6/4/21,Zachary Bryant,4,2,0
5793,UK,8/8/21,Stephanie Keller,8,3,3
5794,US,24/07/2021,Andrea Jones,7,3,7
5795,US,17/01/2021,Henry Taylor,1,1,10
5796,MEX,20/05/2021,Kimberly Moran,5,2,0
5797,US,15/12/2021,Jose Castillo,12,4,10
5798,US,13/09/2021,Noah Jones,9,3,8
5799,US,6/2/21,Brandon Pennington,2,1,8
5800,MEX,20/05/2021,James Moore,5,2,0
5801,US,2/1/21,Renee Colon,1,1,10
5802,US,16/03/2021,Michael Phillips,3,1,0
5803,MEX,13/01/2021,Lori Ochoa,1,1,8
5804,MEX,14/03/2021,Amanda Delacruz,3,1,3
5805,MEX,9/9/21,David Lynn,9,3,9
5806,MEX,11/10/21,Adam Miller,10,4,0
5807,MEX,9/6/21,Michael Austin,6,2,8
5808,MEX,4/4/21,Tracy White,4,2,8
5809,US,14/05/2021,Ryan Pace,5,2,10
5810,MEX,16/11/2021,Daniel Zimmerman,11,4,9
5811,UK,18/11/2021,John Jones,11,4,10
5812,MEX,14/09/2021,Erin Davis,9,3,1
5813,MEX,21/04/2021,Anthony Matthews,4,2,7
